id,reviewType,reviewContent,createDate,repurchase,reviewScore,reviewRankingScore,productNo,productName,productOptionContent,createYearMonthDay,createTime
3371554582,NORMAL,배송 잘 오고 구독해서 먹어보려 하고 있습니다 효과가 있으면 좋겠네요,2022-02-19T23:47:06.142+0000,False,5,-71.84395,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-19,23:47:06
3371086845,NORMAL,"이번이 두번째 구매 입니다.
지난번 구매하고 약간의 효과를 본것 같아서
재구매 했습니다^^",2022-02-19T04:45:33.844+0000,True,5,-71.84572,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-19,04:45:33
3373547063,NORMAL,"여기서만 게속 주문했어요 
좋아요",2022-02-22T15:16:07.865+0000,True,5,-71.84679,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-22,15:16:07
3369603905,NORMAL,"재구매합니다 잘먹을게요
효과는 더먹어봐야될듯",2022-02-17T06:32:48.637+0000,True,5,-71.84871,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-17,06:32:48
3367159778,AFTER_USE,"목넘김이 불편함 없는 사이즈입니다
효과는 뚜렷한건 모르겠지만 배변활동이 원활하니 좋다고 생각하고 있어요 ㅋ",2022-02-14T04:14:55.653+0000,False,5,-71.85552,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-14,04:14:55
3372313202,NORMAL,먹기편하고 성분좋아서 항상 이용하고 있어요,2022-02-21T03:13:42.126+0000,True,5,-71.86278,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-21,03:13:42
3358749269,NORMAL,"잘받았습니다.
부모님이 드시는데 먹도편하고 좋다하셔서재구매했습니다.
사은품도감사합니다.",2022-02-03T06:16:04.968+0000,True,5,-71.86361,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-03,06:16:04
3369543955,NORMAL,임산부 인데 평이좋아 시켰어요 ~좋았으면하네요,2022-02-17T05:22:23.037+0000,False,5,-71.864716,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-17,05:22:23
3367620445,NORMAL,"유산균 500억인데 가격이 저렴해서 샀는데 효과 있었으면 좋겠어요
한달 먹어보고 한달후기 남길게요",2022-02-15T00:12:48.451+0000,False,5,-71.86717,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-15,00:12:48
3374388048,AFTER_USE,좋아요~잘먹고있어요~,2022-02-23T17:32:12.810+0000,False,5,-71.867676,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-23,17:32:12
3370604006,AFTER_USE,하루에 1알씩 꼬박 먹다보니 장건강이 많이 좋아진 것 같아요.,2022-02-18T10:16:18.041+0000,True,5,-71.8695,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-18,10:16:18
3366045468,NORMAL,꾸준히 먹어보려구요 배송도 좋고 제픔도 좋아보입니다 먹어보고 또 후기 남길게요,2022-02-12T10:24:48.263+0000,False,4,-71.871346,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-12,10:24:48
3364498846,NORMAL,한달 정도는 먹어봐야 효과를 알 수 있다니까 꾸준히 먹어보려구요 배송 빨라서 좋았어요,2022-02-10T12:25:35.538+0000,False,5,-71.87167,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-10,12:25:35
3363897355,AFTER_USE,남편이 화장실을 너무 잘가게되어 만족합니다. 임산부인저도 변비없이 좋아요,2022-02-10T00:28:18.309+0000,True,5,-71.87213,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-10,00:28:18
3364769226,NORMAL,임신준비중에 유산균도 먹으면 좋다고 해서 구매했어요 ㅋ,2022-02-11T00:59:32.644+0000,False,5,-71.876335,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 04. 슈퍼 포스트바이오틱스 (4개월분),2022-02-11,00:59:32
3373773082,NORMAL,빠린배송감사합니다요,2022-02-23T03:20:20.850+0000,False,3,-71.879135,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-23,03:20:20
3373205375,NORMAL,"처음3박스를주문해서한박스를언니에게선물했는데
언니도조카도다른거보다좋다고다시주문했다고
했어요.이번엔친구선물로보냈어요.먹기도편하고효과도좋고일석이조네요",2022-02-22T08:47:00.695+0000,True,5,-71.884514,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-22,08:47:00
3363743403,NORMAL,좋아요 유용하게 잘 쓰겠습니다 :) 유산균은 냉동보관이.좋대서 냉동실에 느놔쓰요,2022-02-09T14:23:04.611+0000,False,5,-71.88559,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-09,14:23:04
3373779547,AFTER_USE,건강에 너무 좋아요,2022-02-23T03:29:54.114+0000,False,5,-71.88686,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-23,03:29:54
3372609427,AFTER_USE,늘 구매하는 제품입니다^^  좋인요,2022-02-21T11:20:01.111+0000,True,4,-71.886894,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 02. 킹 프리미엄 프로바이오틱스 (4개월분),2022-02-21,11:20:01
3372519502,AFTER_USE,잘먹고있어요 번창하세요,2022-02-21T08:31:51.661+0000,False,5,-71.88774,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-21,08:31:51
3368163057,NORMAL,상품 발송해놓고 이밴트 문자를 보내기에 별 하나 입니다,2022-02-15T11:10:01.633+0000,True,1,-71.89176,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-15,11:10:01
3361265064,AFTER_USE,저는 잘 맞는거 같아요 먹기도 편하고 효과도 있는거 같아서 쭉~먹을 생각이에요,2022-02-07T00:30:30.766+0000,False,5,-71.89244,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-07,00:30:30
3358059950,AFTER_USE,락토핏 먹다가 유산균이 몸에 부족한거 같아서 갈아탈려고 알아보는중에 후기가 좋아서 먹어보기 시작했는데 엄청 좋네요 건강해지는 느낌들어요,2022-02-01T06:31:32.706+0000,False,5,-71.89359,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-01,06:31:32
3365885590,NORMAL,프로바이오틱스  처음  구매해요~  배송  빠르게  잘  받았어요~^^,2022-02-12T06:38:01.187+0000,False,5,-71.89905,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-12,06:38:01
3358901276,NORMAL,"여러매체를 통해 접해본제풍
검색해보고 좋다는리뷰보고 구매하였습니다.
재구매할것입니다.
빠른배송 감사합니다.",2022-02-03T11:12:59.310+0000,False,5,-71.89949,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 05. 슈퍼 프리바이오틱스 FOS (4개월분),2022-02-03,11:12:59
3367768452,NORMAL,배송 잘 받았습니다.,2022-02-15T03:21:03.771+0000,False,5,-71.90286,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-15,03:21:03
3368410053,NORMAL,잘먹고있습니다 개별포장이라맴에드네요,2022-02-15T16:29:03.926+0000,False,5,-71.90433,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-15,16:29:03
3365438624,NORMAL,꾸준이 먹고있어요  효과는 아직  잘 모르겠어요,2022-02-11T14:00:38.062+0000,True,3,-71.90626,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-11,14:00:38
3365445252,NORMAL,한번도 안먹어보다 먹기 시작했는데 화장실도 자주 가게되고 배가 편해졌어요ㅠㅠ,2022-02-11T14:10:42.094+0000,False,5,-71.90672,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-11,14:10:42
3364813924,NORMAL,"후기보고 구매했어요
효과 기대해 봅니다",2022-02-11T01:46:03.448+0000,False,5,-71.90801,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-11,01:46:03
3368904742,NORMAL,항상여기서 사요! 좋아요,2022-02-16T09:05:58.737+0000,True,5,-71.91004,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-16,09:05:58
3365859204,NORMAL,1알 용량도 커서 효과가 많을거라 생각하고 열심히 먹고 있어요.,2022-02-12T06:03:31.901+0000,True,3,-71.91148,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-12,06:03:31
3369206315,NORMAL,항상먹는제품입니다 좋습니다,2022-02-16T15:07:08.141+0000,True,5,-71.916695,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-16,15:07:08
3362081390,NORMAL,"잘 받았어요!
효과는 먹어봐야 알 것 같지만
빠르게 잘 받았습니다~",2022-02-08T01:00:12.727+0000,False,4,-71.91751,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,01:00:12
3369530725,NORMAL,한 달 리뷰로 돌아오겠습니다.,2022-02-17T05:05:58.109+0000,False,5,-71.91951,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-17,05:05:58
3362377892,NORMAL,아내와 함께 먹고 있어요~ 아침마다 쾌변을 하고 있네요,2022-02-08T06:29:42.033+0000,True,5,-71.92006,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,06:29:42
3363409425,NORMAL,매일시키던거에요 효과는 나름 좋아요,2022-02-09T08:24:58.382+0000,True,5,-71.92066,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-09,08:24:58
