,id,reviewScore,createDate,reviewContent
6,3356585351,5,2022-01-28T06:36:18.238+0000,어제 오후3시에 주문했으니 연휴 지나서나 오겠지 생각했는데 오늘 오전 11시에 도착하네요. 일요일 주문건이 월요일에 온적도 있고 매번 미칠듯한 총알배송입니다. 포장도 꼼꼼하고 영양제를 먹을땐 모르는데 먹다가 안먹으니 몸이 느끼더라구요.
7,3370842436,5,2022-02-18T22:17:14.072+0000,요제품 먹은지 꽤됐어요  안먹음  장실안가는거 같아서  필수에요
8,3370600333,5,2022-02-18T10:10:52.800+0000,빠른 배송에 놀랏고 프리 바이오 틱스라니 더 좋겠지요
9,3370241013,5,2022-02-18T02:56:49.174+0000,매일 아침 공복에 먹고 있는데 화장실도 잘가고 좋습니다.
10,3371241309,4,2022-02-19T08:19:29.724+0000,효과를 기대하며 열심히 먹어보겠습니다
11,3370722011,5,2022-02-18T13:11:06.368+0000,"재구매요..
믿고 구매합니다"
12,3366992857,4,2022-02-14T01:13:40.227+0000,아직 한번 먹어봤는데 맛있어요~ 효과가 좋으면 좋겠어요 ㅎㅎㅎ
13,3366926848,5,2022-02-13T23:34:51.041+0000,잘먹고있어요 효과는 조금은 나아진거같아요
14,3372088123,5,2022-02-20T16:07:38.592+0000,"유통기간 23넌 4월로 길어요.
Good!!!"
15,3367924699,5,2022-02-15T06:44:39.803+0000,"계속 재주문 하고있어요
배송도빠르고 먹기 편하고
괜찮은것같아요~~~"
16,3364789541,5,2022-02-11T01:21:31.184+0000,처음 구매해봐요 양도 많은거 같아요 효과가 좋으면 좋겠어요
17,3372033530,5,2022-02-20T13:57:26.561+0000,꾸준히 잘 챙겨먹고 있습니더
18,3373762068,5,2022-02-23T03:03:06.675+0000,늘 잘 먹고 있어요
19,3363619112,5,2022-02-09T12:10:26.530+0000,"튼튼한 장을 위해 ㅎ
전체샷까지 ㅎ"
0,3361906909,5,2022-02-07T13:34:44.069+0000,"두가지 유산균 주문했어요.
효과 기대합니다.
100억은 재구매 하는 건데
변비가 심해 두 가지 먹어보려고요"
1,3367289177,5,2022-02-14T07:31:44.576+0000,맛도 괜찮아요~ 효과는 한달후기 때~
2,3361907666,5,2022-02-07T13:35:44.836+0000,"두 가지 유산균 같이 먹으려고 주문했어요.
덤으로 주신 프로폴리스 감사합니다"
3,3364025319,4,2022-02-10T02:53:12.107+0000,"맛은 맛있었어요~
근데 양이 많아서 저는 먹기조금힘들어요ㅠ"
4,3371677892,5,2022-02-20T02:58:20.729+0000,배송 빠르고 포장 용품 모두 종이 제품이라 좋아요 근데 유산균이 이지컷치고 깔끔하게 안뜯어집니다 유산균효과는 먹어봐야 알 수 있겠습니다
5,3373703348,5,2022-02-23T01:39:56.538+0000,아주 잘먹고있습니다!~!~!~
6,3374235229,5,2022-02-23T12:40:25.309+0000,"종전에  먹든 노란포장의 프리바이오틱스가 없어서 요제품 사봤는데
맛있게 잘먹고있음  배변활동에도 도움이되고 민감한 장트러블이 안일어나서 좋음"
7,3358947745,4,2022-02-03T12:38:43.327+0000,양이 다른것에 비해 많아서 조심히 먹어야 해요. 진짜 껌씹는 느낌도 나고 얘는 진짜 물먹으면서 먹어야함
8,3372426726,5,2022-02-21T05:57:26.562+0000,먹기편하고 좋아요~
9,3368383069,5,2022-02-15T15:16:07.000+0000,오전 공복 또는 일정한 시간에 먹는게 좋아요!~
10,3361641112,5,2022-02-07T07:18:09.891+0000,맛있어요~~ 가격도 적당하고 일단 두달준 주문했는데 잘 먹어보고 또 주문할게요
11,3364437247,5,2022-02-10T11:16:24.307+0000,"행사하길래 구입해봤습니다
안먹어본 제품인데 효과가 좋으면 좋겠어요"
12,3362954213,5,2022-02-08T19:44:30.544+0000,항상 먹는제품 가루형태라 먹기불편한건잇지만 효과가 좋아 꾸준히 먹고있어요
13,3362658592,5,2022-02-08T11:18:13.998+0000,"귀찮아서 잘 안챙겨 먹었는데
좋은 품질 늘 저렴한  곳이라 이것저것 다 살때 담아갑니다"
14,3369355917,5,2022-02-17T01:10:47.252+0000,유산균 맛도 괜찮고 비타민도 크기 좋습니다~!
15,3365316143,5,2022-02-11T11:09:46.630+0000,효과 기대합니다.꾸준히 먹어볼께요.
16,3369181425,5,2022-02-16T14:26:40.274+0000,꾸준히 먹고있습니다 1년넘었네요
17,3368084240,5,2022-02-15T09:48:32.031+0000,유산균 다른 거 목다가 시켜봣어요
18,3372639261,5,2022-02-21T12:09:35.955+0000,조아요 조아요 조아요 조아요
19,3369996645,5,2022-02-17T15:12:21.261+0000,배송빠르고 상품 좋아요!
0,3373743554,5,2022-02-23T02:37:03.432+0000,"늘먹던제품이라서 고민없이주문했어요.
배송도빠르고.포장도잘되어서왔어요."
1,3367597451,5,2022-02-14T22:51:45.360+0000,매일 식구들 다 챙겨 먹고 있어요
2,3357641063,5,2022-01-30T13:54:09.920+0000,변비엔 정말 효과가 좋은거같아요 양이많아서 한번에 먹을때 조심하세요 친구들에게 영업2건성공했어요
3,3366970253,5,2022-02-14T00:47:31.420+0000,배송도 빠르고 항상먹는제품입니다
4,3367399300,5,2022-02-14T10:52:02.415+0000,세일할때 겟겟  잘 챙겨먹고 있어요.
5,3358558592,5,2022-02-02T22:55:20.496+0000,아침에 눈뜨면 바로 먹고 있어요~ 맛있고 좋습니다. 알약타입이 아니라 너무 좋아요~
6,3367866722,5,2022-02-15T05:34:32.967+0000,"맛도 좋고
배송빠르고 좋습니다"
7,3363366271,5,2022-02-09T07:36:21.995+0000,장이안좋은데 저렴해서 효과있을까 걱정했는데 만족스러워요
8,3365764917,5,2022-02-12T04:05:37.752+0000,지난번에 유산균 주문했는데 괜찮아서 다시 또 주문합니다!!
9,3373624858,5,2022-02-22T23:16:21.356+0000,꾸준히 먹으니 속이 편안해 지는것 같고 규칙적으로 화장실을 갈 수 있게 되서 좋았다 앞으로도 계속 먹을 계획이다
10,3360556976,5,2022-02-05T15:33:36.069+0000,효과가 있어요~ 밑에 가려움도 사라지고 따끔따끔한 것도 사라졌어요~
11,3366777156,3,2022-02-13T13:00:08.636+0000,프리 중에 괜찮은 제품인거 같아요~
12,3360850911,5,2022-02-06T06:07:09.060+0000,요기서 정기적으로 항상 영양제 구매하네요ㅎ좋아요
13,3368684616,5,2022-02-16T04:52:16.841+0000,항상 잘 먹고 있어요
14,3367897722,5,2022-02-15T06:12:44.579+0000,항상 구매하고 있습니다
15,3348867184,1,2022-01-17T15:29:03.717+0000,"아니 제품이 용기에 1/5밖에 안들어가있습니다 한박스도 아니고. 5박스를 삿는데 머 이래요
행사한다고 용량을 여기 뺏는지 ~~나참. 이래 장사하시는건 아닌것같습니다 .여기 손으로 눌린부분 만큼있습니다. 공기가 이래 많다니 이미띁어서 그냥을 먹는데 담에는 안사먹을것 같네요"
16,3361904067,5,2022-02-07T13:30:40.838+0000,늘먹던거라좋아서또구매합니다.추천합니다
17,3366429469,5,2022-02-13T02:54:45.231+0000,늘 먹던 제품이라 재구매 했습니다
18,3361603809,5,2022-02-07T06:29:16.424+0000,속이좀안좋아서 샀어요꾸준히먹어보려구요ㅎ
19,3364474153,5,2022-02-10T11:57:52.063+0000,아주 만족해요~!감사합니다
0,3362517651,5,2022-02-08T09:00:18.869+0000,조아요감사합니다많이파세요
1,3359248759,5,2022-02-04T05:26:27.533+0000,"잘 먹고 있어요!!부모님도 꼭 한포씩
챙겨드셔요^^가성비좋아욘"
2,3367175634,5,2022-02-14T04:35:54.117+0000,먹고 좋아졌으면 좋겠어요
3,3359747840,5,2022-02-04T15:15:33.776+0000,맛있어요 먹기도 좋고 효과도 보는것 같아 꾸준히 먹어보려구요
4,3373373539,3,2022-02-22T11:49:43.748+0000,유산균 기대했는데 기대만큼 아닌듯해서 조금 아쉽습니다. 산건 잘 먹어보려구요.
5,3373154310,5,2022-02-22T07:48:43.165+0000,맛있네요~~~~~~
6,3347140160,4,2022-01-15T03:55:49.634+0000,장이 안좋아 고생하는 남편을 위해 꾸준히 복용해보려 구매했어요.후기도 좋고 가격도 좋으니 효과도 기대해보렵니다~^^
7,3366647971,5,2022-02-13T09:21:52.546+0000,속도 편해지고 장운동도 좋아지네요
8,3366353068,5,2022-02-13T01:26:17.373+0000,계속 먹던거예요 좋아요
9,3359513065,5,2022-02-04T10:43:01.985+0000,빠른 배송! 저렴한 가격에 양도 많아소 좋네요
10,3367373687,5,2022-02-14T10:04:12.853+0000,배송빠르고 좋습니다.
11,3366738089,4,2022-02-13T12:03:28.600+0000,꾸준히 먹어 보려고요
12,3367653528,5,2022-02-15T01:02:38.899+0000,매일 챙겨 먹습니다..
13,3364613349,4,2022-02-10T14:46:42.318+0000,맛있고 편하게 섭취할수 있어요
14,3371093038,5,2022-02-19T04:54:05.009+0000,늘 먹고 있는데 떨어진걸 몰라서 급하게 주문했는데 진짜 그 다음날에 도착했어요 ㅋㅋㅋ 진짜 빨라요!!
15,3371632675,5,2022-02-20T01:59:56.337+0000,총알배송 넘 감사드려요~가루형태라 먹기도 편하고 달달하니 괜찮습니다~~~
16,3348390387,5,2022-01-17T02:34:42.537+0000,"남편이랑 슬슬 몸을 챙겨야할 나이가와서 주문해서 먹었늣데 
왜이렇게 맛있어요?ㅋㅋ
다른영양제는 먹다안먹다 하는데 이건 맛있어서 꾸준히먹고있어요. 
드라마틱한효과는없지만 기분탓인지 장이 편해져서 꾸준히먹으려구요"
17,3367507928,5,2022-02-14T13:54:32.175+0000,"장이 너무 안좋으신 친정아버지 사드리고있어요.
일반 유산균보다 좋다고해서 2번째 구입했는데 조만간 또 사야되요"
18,3352072206,5,2022-01-21T23:11:12.146+0000,자연의 품격은 처음구매입니다. 솔직히 조정석배우의 믿음도 한몫? ㅋㅋ유산균은 한제품만 오래먹지 않기때문에 이번엔 이 이아로^^배송 진짜 빠르네요~~~
19,3365032962,5,2022-02-11T05:16:56.875+0000,먹기에도 편하고 최고입니다!!
0,3354173834,5,2022-01-25T02:53:32.019+0000,자사의 다른 유산균 제품을 먹다가 이번에 새롭게 이 제품으로 구매해봤습니다. 괜찮으면 재구매하러 다시 오겠습니다~
1,3370404136,5,2022-02-18T05:54:14.982+0000,"가격도 적당하고 꾸준히 먹어보고 후기 남겨볼께요!
배송도 빠르고 좋았습니다."
2,3359083073,5,2022-02-03T23:54:20.964+0000,총알배송이네요  매번 먹는거라 좋아요
3,3371857708,4,2022-02-20T08:36:15.260+0000,조금이라도 도움이 되는 것 같아요. 당도가 더 낮았으면 좋겠어요
4,3362913530,5,2022-02-08T15:44:32.212+0000,프리바이오틱스 유산균 좋아요
5,3363610283,5,2022-02-09T12:00:44.106+0000,항상 맛있어요 감사합니다
6,3363471129,5,2022-02-09T09:35:23.022+0000,잘받았습니다 수고하세요
7,3373148058,4,2022-02-22T07:41:16.823+0000,먹는 영양제들 여기걸로 다바꿔서 유산균도사밨어요 효과가있길
8,3359352116,5,2022-02-04T07:43:10.017+0000,캡슐형 유산균먹다가 바꿔봤는데 먹는 재미가 있네요 ㅎㅎ
9,3360815878,5,2022-02-06T05:03:29.878+0000,배송 정말 빠르고 매번 주문하는 유산균
10,3369441385,5,2022-02-17T03:05:29.870+0000,"믿고 먹는 제품입니다
온가족이 늘 먹고있어요 맛도 영양도 챙기니 좋네요"
11,3372723356,5,2022-02-21T14:36:11.149+0000,너무좋네요최고예요효과가아주좋아요
12,3363101273,5,2022-02-09T02:12:41.936+0000,먹기 편하고 좋아요
13,3358970310,5,2022-02-03T13:18:48.800+0000,부모님이 좋아하셔서 주기적으로 구매합니다
14,3349064685,5,2022-01-18T03:02:45.793+0000,계속 복용하고 있는 유산균이에요. 선물박스로 곱게 포장되어와서 선물하기도 좋아요.
15,3362229368,5,2022-02-08T03:40:05.097+0000,배송도 빠르고 좋아요
16,3358059829,5,2022-02-01T06:31:07.197+0000,gnm프리바이오틱스 먹기도 편하고 가격 좋아서 장기간 복용중입니다
17,3372794839,5,2022-02-21T23:16:32.739+0000,가성비 최고!!! 항상 애용하고 있습니다..
18,3374410867,5,2022-02-23T22:10:27.092+0000,"맛도좋고아이들이먹는거라
만족합니다"
19,3361230377,5,2022-02-06T23:08:05.238+0000,열심히 챙격먹고 있는 제품.
0,3373063936,5,2022-02-22T05:57:27.225+0000,가격대비 좋아요 잘먹고 있어요
1,3366723720,5,2022-02-13T11:38:48.407+0000,"몇년째 GNM만 먹고있는데, 부작용도없고 먹기도편해서 너무좋네요~확실히 효과는 있는거같구요👍👍"
2,3359970939,5,2022-02-05T03:42:35.885+0000,장때문주문했는데먹기편해요
3,3358029832,5,2022-02-01T04:08:57.119+0000,좋아요 재구매 예정입니다~~
4,3356474658,5,2022-01-28T03:48:51.708+0000,"늘 먹던거예요.
맛이 마치 분유같고
먹기 편리해요."
5,3359655655,5,2022-02-04T13:08:20.681+0000,늘 재주문해서 잘 먹고 있습니다
6,3361295476,5,2022-02-07T01:08:55.016+0000,잘먹고있습니다. 좋아요 ㅎㅎ
7,3359148891,5,2022-02-04T02:32:59.336+0000,복용하던거라 재주문했어요
8,3356751288,5,2022-01-28T12:13:01.818+0000,꾸준히 먹으니 속이 편한것 같아요 거부감이 적어요
9,3372286276,5,2022-02-21T02:41:48.010+0000,효과가 바로오네요 다먹으면 재주문하겠습니다
10,3359654822,5,2022-02-04T13:07:26.624+0000,배송빠르고 늘 잘먹고있습니다~!
11,3366370784,4,2022-02-13T01:47:46.570+0000,빠른배송 좋아요 포장도 꼼꼼하고 아직먹어보진않았지만 좋을거같네요
12,3366370463,4,2022-02-13T01:47:22.486+0000,빠른배송 좋아요 포장도 꼼꼼하고 아직먹어보진않았지만 좋을거같네요
13,3360570194,5,2022-02-05T16:06:39.080+0000,꾸준히 먹고있습니당
14,3359059895,4,2022-02-03T21:22:34.972+0000,"신랑이 맛있다고 찾습니다.
간식인줄..ㅎㅎ"
15,3371019715,5,2022-02-19T03:17:13.545+0000,너무좋아요~진작사서먹을걸 싶어요
16,3356778283,5,2022-01-28T13:08:22.928+0000,조아요 맛도좋고 금액도싸고 딱이예여
17,3359260209,5,2022-02-04T05:43:58.406+0000,배송 진짜 빠르고 좋아요
18,3367212127,5,2022-02-14T05:28:16.453+0000,매번 먹는 유산균이에요. 또 믿고 재구매했습니다.^^ 다 먹고 또 재구매할게요!
19,3364930357,5,2022-02-11T03:36:00.212+0000,항상 먹던 제품이고 빠른배송에 꾸준히 먹을수있게 되었습니다. 가성비 좋아요.ㅎ
0,3349376362,5,2022-01-18T10:02:55.991+0000,grn 이것저것 챙겨먹은지 좀 됐어요 가성비좋고 효과좋고 만족합니다  이유산균은 프락토올리고당 첨가라 달게 느껴져요
1,3359316599,5,2022-02-04T07:00:13.332+0000,오는데 24시간도 안골리다니
2,3374573438,5,2022-02-24T03:00:49.362+0000,괘아너요만족합니다요
3,3349600240,5,2022-01-18T13:50:07.667+0000,매일 눈뜨자마자 먹는 유산균이랍니다. 선물 포장은 처음 받아보았는데 유통기한도 넉넉하고 좋아요.
4,3359436147,5,2022-02-04T09:20:06.851+0000,항상 잘먹고있습니다!
5,3359695775,5,2022-02-04T13:54:22.401+0000,늘 먹고 있는 제품입니다~~~
6,3344844211,4,2022-01-12T06:49:21.534+0000,"늘먹던거라 몇번째구매인지모르겠네요ㅎ
빠른배송과 꼼꼼한포장 진짜좋구요~
매일아침 빈속에 물한잔과 프리한포로시작해보세요
몸도마음도 가쁜해집니다^^"
7,3374240261,5,2022-02-23T12:46:12.180+0000,믿고 먹습니다. 추천입니다
8,3358912473,5,2022-02-03T11:34:00.238+0000,항상 잘먹고있습니다
9,3347980634,5,2022-01-16T09:33:45.554+0000,장이 안좋아서 늘 유산균을 챙겨먹어야하는데 효과가 너무 좋아요 할인 자주해주세요 다 먹으면 또 주문할게요
10,3367026524,5,2022-02-14T01:49:42.490+0000,"친구한테 추천받아 주문했어요~
10억보장이니 좋을거 같아요 ~~"
11,3372460710,5,2022-02-21T06:52:00.465+0000,확실히 먹고나면 다음날편합니다
12,3357450445,5,2022-01-30T03:50:40.551+0000,"보라색 먹다가 한번 바꿔봅니다~
GNM 영양제 다 좋아요"
13,3358637037,5,2022-02-03T02:35:58.889+0000,선물 했는데 좋아해요
14,3366132899,3,2022-02-12T12:33:59.998+0000,"오렌지 향은 나는데 양이 넘 많아요.
일단 먹어보는걸로~"
15,3371781528,5,2022-02-20T06:07:41.699+0000,"신랑이랑 아이들이 매일매일 잘 먹어요
맛이 좋아서.."
16,3346516817,5,2022-01-14T06:29:47.342+0000,어제오후주문 오늘 받았어요.겁나 배송빠르네요.조정석믿고먹어볼려구요.영양제 넘비싼데 가성비갠찬아 주문해봤어요.꾸준히복용해보려구요
17,3338766721,4,2022-01-04T08:27:08.985+0000,"입금바로다음날 배송되어서  깜짝 놀랐습니다
기존에 섭취하던 유산균 거의다먹어서 주문해야지 했었는데 여성한테 좋다구해서주문하게 되었습니다  맛은달달하네요 양도많은것같네요 
다섭취후 재구매할려구요 
다른건강보조식품 gnm꺼  섭취하고 있어서 믿을만해요"
18,3368782777,5,2022-02-16T06:48:38.768+0000,항상 구매하는 제품입니다~~ 만족합니다~~^^
19,3362327183,5,2022-02-08T05:29:15.435+0000,좋아요      .
0,3370701863,5,2022-02-18T12:40:13.001+0000,먹기 편리하고 맛도 좋아서 부모님도 선물드렸어요 :)
1,3366262993,4,2022-02-12T17:11:16.089+0000,처음으로구매했어요 빠른배송 감사합니다
2,3351758326,5,2022-01-21T08:55:16.297+0000,배송 빠르고 맛있습니다. 박스 버리기도 편합니다
3,3374033295,5,2022-02-23T08:43:40.612+0000,효과도 좋고 맛도 좋아요
4,3371166340,5,2022-02-19T06:32:58.367+0000,배송빠르고 포장도 잘되어왔어요
5,3352442322,4,2022-01-22T08:30:14.669+0000,효과있으면 좋겠네요. 믿고 구매확정 합니다. 배송은 정말 빨라요~!!
6,3363474209,5,2022-02-09T09:39:00.259+0000,양이 많아서 먹긴 좀 힘든데 맛은 있어요 효과있나 꾸준히 먹어볼게요
7,3373021212,5,2022-02-22T04:58:18.315+0000,가성비 좋아요  맛잇기도 해요
8,3372130894,5,2022-02-20T23:13:17.666+0000,좋은 제품  구매하였습니다
9,3372286537,5,2022-02-21T02:42:03.303+0000,선물용으로 구매했어요
10,3370701469,5,2022-02-18T12:39:37.947+0000,먹기편리하고 맛있고 가격도 좋아요
11,3352743710,5,2022-01-22T21:26:47.638+0000,정말최고예요 효과너무좋고요
12,3367740538,4,2022-02-15T02:41:47.908+0000,평소 먹던거 보다 좀더 좋아보여서 같이 주문해봅니다
13,3351421700,5,2022-01-21T01:59:35.504+0000,"간 제품도 먹고 있어서 유산균도 시켰어요
컷팅도 편리하고 좋습니다"
14,3356435787,5,2022-01-28T03:00:43.117+0000,이전 제품보다 한 포당  용량이 많아졌네요~
15,3348408073,5,2022-01-17T02:52:28.365+0000,"빠른 배송에 맛도 무난하고 유통기한 넉넉해요
효과 있우면 꾸준히 먹어보여구요!"
16,3369993336,5,2022-02-17T15:04:56.919+0000,잘 받았습니다 많이파세요 감사합니다
17,3372655511,5,2022-02-21T12:36:50.776+0000,먹기 편하고 좋아요
18,3352949493,5,2022-01-23T04:45:56.346+0000,잘먹어져요 맛있고 쾌변에 아주좋음
19,3358654627,5,2022-02-03T03:12:57.276+0000,달달 하네요 맛있어요
0,3365526690,5,2022-02-11T19:36:21.406+0000,일년동안 습관처럼 먹고있습니다 좋은지나쁜지는모르겠고요 안먹으면허전하네요ㅎㅎ
1,3370459244,5,2022-02-18T07:01:24.236+0000,배송빠르고 매번 잘먹고 있어요
2,3368255790,5,2022-02-15T12:38:37.184+0000,"배송 만족인데
이지컷이 아니라 뜯기 불편합니다"
3,3341278247,5,2022-01-07T06:34:46.731+0000,"유산균은 주기별로 바꿔주는게 좋다고 해서 칼슘구매하며 같이 구매해봤어요:)
양이 엄청 많더라구요! 다른 유산균은 씹을 것 도 없이 녹는다면 이 제품은 여러번 씹고 물도 마셔야 깔끔하게 넘어가는 것 같아요!"
4,3371694298,5,2022-02-20T03:24:02.503+0000,배송빠르고 맛나네요
5,3372934988,5,2022-02-22T02:52:07.191+0000,배송 빠르고 좋아요~~
6,3362265647,5,2022-02-08T04:16:03.317+0000,유산균 종류는 처음 사보는데 꾸준히 먹어보려구요 엄마랑 남자친구것도 함께 주문해서 주니 좋아하네요 ㅎㅎ
7,3364852756,5,2022-02-11T02:22:57.983+0000,다른 유산균보다 양이 많네요 ㅋㅋㅋ   배송도 빠르고 좋았어요!!
8,3346587512,5,2022-01-14T07:57:04.452+0000,맨처음 타사꺼에 비해서 양이 엄청 많더라구.. 깜짝 놀랬눈데 좋은거니깐 많겠지^^ 하고 먹고있어욯ㅎ
9,3344557298,5,2022-01-12T00:16:10.119+0000,"파손된 것 없이 빠르게 잘 왔습니다.
맛도 거북한 거 없이 물이랑 먹으면 잘 넘어가요!
꾸준히 먹어봐야겠지만 효과 있었으면 좋겠습니다"
10,3371108939,4,2022-02-19T05:14:34.710+0000,10억생유산균 프리바이오틱스
11,3367060358,5,2022-02-14T02:23:30.871+0000,주문하고 다음날 바로 받았습니다. 빠른 배송 감사합니다!!
12,3367234142,5,2022-02-14T06:01:58.268+0000,전에꺼 다 먹고 행사중이길래 이번에 이걸로 먹을게요~
13,3347822766,4,2022-01-16T04:23:45.249+0000,너무 좋아요 맛도좋고 먹기도 좋고 물과함께 먹는데 목넘김도 좋아요 효과도 굿 이제품만 먹을듯. .
14,3362308992,5,2022-02-08T05:08:10.088+0000,"후기보고 주문했는데 먹어보니 맛도 괜찮아요~
다 먹고  또 올게요~~"
15,3351084435,5,2022-01-20T11:55:43.048+0000,항상 먹는 제품이라 또 주문 했어요..맛도 괜찮고  좋아요..
16,3366715955,5,2022-02-13T11:25:44.499+0000,먹어보니 괜찮아서 부모님 드시게 주문해서 드렸습니다..
17,3357503086,5,2022-01-30T06:22:08.537+0000,"주문하루만에 와서 놀랬네요
설전이라 늦을꺼라 생각했는데...배송도 빠르고 포장도 꼼꼼하고 맛은 늘 먹는거니깐 만족합니다"
18,3360972481,4,2022-02-06T09:52:03.020+0000,"양이많은듯했지만먹기는편했네요
아주잘먹고재구매할까~ 합니다~~"
19,3351973254,5,2022-01-21T14:05:31.909+0000,항상 먹는거에요. 행사할때 잘 샀어요.
0,3370082512,5,2022-02-17T23:58:03.351+0000,배송도 빠르고 제품도 만족합니다
1,3367861966,5,2022-02-15T05:28:24.644+0000,"저희
가족이 다 좋아서 계속 먹고 있어요"
2,3355146050,5,2022-01-26T07:43:39.073+0000,오렌지맛이라 크게 거부감 없네요
3,3349124319,5,2022-01-18T04:34:07.023+0000,"양이 많네요. 목 넘김 좋고,, 약간 새콤한 맛 나서 거부감 없어요"
4,3341389737,5,2022-01-07T08:54:00.178+0000,"항상 먹는제품이에요 이거먹은뒤로 질염이 안걸리네요! 새콤달콤해서 먹는데도 편하고 변비도없고 넘 좋아요!
이번엔 가족꺼도 같이구입했어요 
배송이 엄청빨라요ㅋㅋ"
